cds_code,website,email,domain,school_name,county,district
45699710135848,http://rca.eesd.net/,cseligman@eesd.net,rca.eesd.net,Redding Collegiate Academy,Shasta,Enterprise Elementary
45752670113407,https://www.rockypointcharter.com,rpcsdirector@gmail.com,www.rockypointcharter.com,Rocky Point Charter,Shasta,Gateway Unified
45701106117931,https://www.monarchkids.com,admin@monarchkids.com,www.monarchkids.com,Monarch Learning Center,Shasta,Redding Elementary
45701100135889,http://stellar.reddingschools.net/,hschueller@rsdnmp.org,stellar.reddingschools.net,Stellar Charter,Shasta,Redding Elementary
45104540111674,https://www.chrysalischarterschool.com,catherinet@chrysalischarter.org,www.chrysalischarterschool.com,Chrysalis Charter,Shasta,Shasta County Office of Education
45104540129957,https://www.ns-academy.org,jknight@northernsummitacademy.org,www.ns-academy.org,Northern Summit Academy Shasta,Shasta,Shasta County Office of Education
45104540132944,https://www.rstem.org,tdorroh@rstem.org,www.rstem.org,Redding STEM Academy,Shasta,Shasta County Office of Education
45701364530267,http://sca-edu.org,info@sca-edu.org,sca-edu.org,Shasta Charter Academy,Shasta,Shasta Union High
45701360106013,https://www.uprep.net,mcabral@suhsd.net,www.uprep.net,University Preparatory,Shasta,Shasta Union High
47104700117168,https://www.gecs.org,shellya@gecs.org,www.gecs.org,Golden Eagle Charter,Siskiyou,Siskiyou County Office of Education
48705320122267,https://www.dixonmontessori.org,bernest@dixonmontessori.org,www.dixonmontessori.org,Dixon Montessori Charter,Solano,Dixon Unified
48104880139030,https://www.elitepublicschools.org,info@elitepublicschools.org,www.elitepublicschools.org,Elite Public,Solano,Solano County Office of Education
48705734830113,http://buckingham.vacavilleusd.org,samanthaw@vacavilleusd.org,buckingham.vacavilleusd.org,Buckingham Collegiate Charter Academy,Solano,Vacaville Unified
48705730135095,http://kimme.vacavilleusd.org,amib@vacavilleusd.org,kimme.vacavilleusd.org,Ernest Kimme Charter Academy,Solano,Vacaville Unified
48705730129494,https://www.kairospublicschools.org/,jaustin@kairospublicschools.org,www.kairospublicschools.org,Kairos Public,Solano,Vacaville Unified
48705810134262,https://www.calibercma.org/,info@calibercma.org,www.calibercma.org,Caliber: ChangeMakers Academy,Solano,Vallejo City Unified
48705810139816,http://griffinvallejo.org,registrar@mitacademy.org,griffinvallejo.org,Griffin Academy High,Solano,Vallejo City Unified
48705816116255,https://www.mitacademy.org,ndriver@mitacademy.org,www.mitacademy.org,Mare Island Technology Academy,Solano,Vallejo City Unified
48705810137380,https://www.griffinvallejo.org,ndriver@mitacademy.org,www.griffinvallejo.org,MIT Griffin Academy Middle,Solano,Vallejo City Unified
48705810115469,https://www.vallejo.k12.ca.us,jlubin@vcusd.org,www.vallejo.k12.ca.us,Vallejo Charter,Solano,Vallejo City Unified
49706236098248,https://www.bvusd.org,rachel.hankerson@bvusd.org,www.bvusd.org,Bennett Valley Charter,Sonoma,Bennett Valley Union Elementary
49706496051635,https://www.cinnabar.org/,jazevedo@cinnabar.org,www.cinnabar.org,Cinnabar Charter,Sonoma,Cinnabar Elementary
49738820123786,https://www.credohigh.org,kim.anderson@credohigh.org,www.credohigh.org,Credo High,Sonoma,Cotati-Rohnert Park Unified
49706720122440,https://www.dunhamsd.org,alarson@dunhamsd.k12.ca.us,www.dunhamsd.org,Dunham Charter,Sonoma,Dunham Elementary
49706800112987,https://www.forestvilleusd.org,ksilman@forestvilleusd.org,www.forestvilleusd.org,Forestville Academy,Sonoma,Forestville Union Elementary
49707146051742,https://www.gusdschools.org,mmcdowell@gusdschools.org,www.gusdschools.org,Gravenstein Elementary,Sonoma,Gravenstein Union Elementary
49707226051767,http://guernevilleschool.org,jmorasch@guernevilleschool.org,guernevilleschool.org,Guerneville Elementary (Charter),Sonoma,Guerneville Elementary
49707306120588,https://www.pathwayscharter.org,michele.blaisdell@pathwayscharter.org,www.pathwayscharter.org,Pathways Charter,Sonoma,Harmony Union Elementary
49707306110639,https://www.harmonyusd.org,mmorgan@harmonyusd.org,www.harmonyusd.org,Salmon Creek School - A Charter,Sonoma,Harmony Union Elementary
49707970139568,http://heartwoodcharterschool.org,Mark@heartwoodcharterschool.org,heartwoodcharterschool.org,Heartwood Charter,Sonoma,Liberty Elementary
49707970140228,http://libertysd.org,crafanelli@libertysd.org,libertysd.org,Liberty Independent Study,Sonoma,Liberty Elementary
49708056111066,https://www.mwusd.org,etodd@mwusd.org,www.mwusd.org,John B. Riebli Elementary,Sonoma,Mark West Union Elementary
49708050105890,https://www.markwestcharter.org,lchapman@mwusd.org,www.markwestcharter.org,Mark West Charter,Sonoma,Mark West Union Elementary
49708396051890,https://www.ogusd.org,astringfellow@ogusd.org,www.ogusd.org,Oak Grove Elementary/Willowside Middle,Sonoma,Oak Grove Union Elementary
49708390138065,https://www.pivotnorthbay.com,kpoulsen@pivotcharter.org,www.pivotnorthbay.com,Pivot Charter School - North Bay,Sonoma,Oak Grove Union Elementary
49708470127555,https://www.oldadobe.org,cmiller@oldadobe.org,www.oldadobe.org,Loma Vista Immersion Academy,Sonoma,Old Adobe Union
49708470119750,https://www.rivermontessoricharter.org,kmannion@rivermontessoricharter.org,www.rivermontessoricharter.org,River Montessori Elementary Charter,Sonoma,Old Adobe Union
49708546051981,https://www.penngroveelementary.org,mmori@petk12.org,www.penngroveelementary.org,Penngrove Elementary,Sonoma,Petaluma City Elementary
49708620142554,http://petalumacityschools.org/mcdowell/dual-language-immersion,abonivert@petk12.org,petalumacityschools.org,Dual Language Immersion Academy Charter,Sonoma,Petaluma Joint Union High
49708626051932,https://www.cherryvalleyelementary.org,lpologeorgis@petk12.org,www.cherryvalleyelementary.org,Mary Collins Charter School at Cherry Valley,Sonoma,Petaluma Joint Union High
49708620131961,https://www.petalumacityschools.org,mharris@petk12.org,www.petalumacityschools.org,Petaluma Accelerated Charter,Sonoma,Petaluma Joint Union High
49708706109144,https://www.pousd.org,gvalenzuela@pousd.org,www.pousd.org,Morrice Schaefer Charter,Sonoma,Piner-Olivet Union Elementary
49709040101923,https://www.roselandsd.org,jlea@roselandsd.org,www.roselandsd.org,Roseland Charter,Sonoma,Roseland
49709120128074,http://ccla-santarosa-ca.schoolloop.com,gmendozatorres@srcs.k12.ca.us,ccla-santarosa-ca.schoolloop.com,Cesar Chavez Language Academy,Sonoma,Santa Rosa Elementary
49709126116958,https://www.kstreet.org,kathleenm@kstreet.org,www.kstreet.org,Kid Street Charter,Sonoma,Santa Rosa Elementary
49709120113530,https://www.srcsa.org,simperato@srcs.k12.ca.us,www.srcsa.org,Santa Rosa Charter School for the Arts,Sonoma,Santa Rosa Elementary
49709120125831,http://srfacs.srcschools.org,eanderson@srcs.k12.ca.us,srfacs.srcschools.org,Santa Rosa French-American Charter (SRFACS),Sonoma,Santa Rosa Elementary
49709200102533,http://sracs-santarosa-ca.schoolloop.com,dcoryell@srcs.k12.ca.us,sracs-santarosa-ca.schoolloop.com,Santa Rosa Accelerated Charter,Sonoma,Santa Rosa High
49709386113039,https://www.sebastopolcharter.org,ctopham@sebastopolcharter.org,www.sebastopolcharter.org,Sebastopol Independent Charter,Sonoma,Sebastopol Union Elementary
49709536111678,http://sonomacharterschool.org/,pquintero@scs.k12.ca.us,sonomacharterschool.org,Sonoma Charter,Sonoma,Sonoma Valley Unified
49709530105866,https://www.woodlandstarschool.org,office@woodlandstarschool.org,www.woodlandstarschool.org,Woodland Star Charter,Sonoma,Sonoma Valley Unified
49709614930319,https://www.orchardviewschool.org,mduvall@twinhillsusd.org,www.orchardviewschool.org,Orchard View,Sonoma,Twin Hills Union Elementary
49709614930350,https://www.sunridgeschool.org,khaedo@twinhillsusd.org,www.sunridgeschool.org,Sunridge Charter,Sonoma,Twin Hills Union Elementary
49709616052302,https://www.twinhillsmiddleschool.org,swhitestine@twinhillsusd.org,www.twinhillsmiddleschool.org,Twin Hills Charter Middle,Sonoma,Twin Hills Union Elementary
49753586052369,https://www.wusd.org,alexis.ceja@wusd.org,www.wusd.org,Cali Calmecac Language Academy,Sonoma,Windsor Unified
49753580114934,https://www.villagecharterschool.com,vcsofficemanager@gmail.com,www.villagecharterschool.com,Village Charter,Sonoma,Windsor Unified
50710430107136,https://www.ceres.k12.ca.us/wcs,saolson@ceres.k12.ca.us,www.ceres.k12.ca.us,Whitmore Charter High,Stanislaus,Ceres Unified
50710685030267,https://www.dusd.k12.ca.us/dca,dca@dusd.k12.ca.us,www.dusd.k12.ca.us,Denair Charter Academy,Stanislaus,Denair Unified
50710840120089,http://grattonschool.net,wwilliams@grattonschool.net,grattonschool.net,Gratton Charter,Stanislaus,Gratton Elementary
50710926112965,https://www.hart-ransomcharter.com/index.html,sbarlow@hartransom.org,www.hart-ransomcharter.com,Hart-Ransom Charter,Stanislaus,Hart-Ransom Union Elementary
50711006112627,http://hcs.hickmanschools.org,tanderson@hickmanschools.org,hcs.hickmanschools.org,Hickman Charter,Stanislaus,Hickman Community Charter
50711006052559,http://hes.hickmanschools.org,tanderson@hickmanschools.org,hes.hickmanschools.org,Hickman Elementary,Stanislaus,Hickman Community Charter
50711006116388,http://hms.hickmanschools.org,tanderson@hickmanschools.org,hms.hickmanschools.org,Hickman Middle,Stanislaus,Hickman Community Charter
50711346113286,https://www.keyestolearning.com/,jmcginnis@keyes.k12.ca.us,www.keyestolearning.com,Keyes to Learning Charter,Stanislaus,Keyes Union
50711670138057,https://www.cwcentralvalley.org,jlevers@cwcharter.org,www.cwcentralvalley.org,Connecting Waters Charter School - Central Valley,Stanislaus,Modesto City Elementary
50755645030176,http://charter.ojusd.org,pking@ojusd.org,charter.ojusd.org,Oakdale Charter,Stanislaus,Oakdale Joint Unified
50712090112383,https://www.paradiseesd.org,hthomason@paradiseesd.org,www.paradiseesd.org,Paradise Charter,Stanislaus,Paradise Elementary
50755560113852,https://www.riverbankusd.org,vrojas@riverbankusd.org,www.riverbankusd.org,Riverbank Language Academy,Stanislaus,Riverbank Unified
50712330121525,https://www.robertsferry.k12.ca.us,bcortes@robertsferry.k12.ca.us,www.robertsferry.k12.ca.us,Roberts Ferry Charter School Academy,Stanislaus,Roberts Ferry Union Elementary
50712660124768,https://www.greatvalleyacademy.com,t.anderson@greatvalleyacademy.com,www.greatvalleyacademy.com,Great Valley Academy - Salida,Stanislaus,Salida Union Elementary
50712740121558,https://www.shiloh.k12.ca.us,sehrler@shiloh.k12.ca.us,www.shiloh.k12.ca.us,Shiloh Charter,Stanislaus,Shiloh Elementary
50105040129023,https://www.stancoe.org,jwebb@stancoe.org,www.stancoe.org,Stanislaus Alternative Charter,Stanislaus,Stanislaus County Office of Education
50757390124669,https://www.turlock.k12.ca.us,gontiveros@turlock.k12.ca.us,www.turlock.k12.ca.us,eCademy Charter at Crane,Stanislaus,Turlock Unified
50757390131185,https://www.fusioncharter.org,dashby@fusioncharter.org,www.fusioncharter.org,Fusion Charter,Stanislaus,Turlock Unified
50755725030317,https://www.connectingwaters.org,jlevers@cwcharter.org,www.connectingwaters.org,Connecting Waters Charter,Stanislaus,Waterford Unified
51714070109793,https://www.southsuttercs.org,kamesse@ieminc.org,www.southsuttercs.org,South Sutter Charter,Sutter,Marcum-Illinois Union Elementary
51105120138040,https://www.aerostem.org,admin@aerostem.org,www.aerostem.org,AeroSTEM Academy,Sutter,Sutter County Office of Education
51105120140152,https://www.pathwayscharteracademy.org/,pca@sutter.k12.ca.us,www.pathwayscharteracademy.org,Pathways Charter Academy,Sutter,Sutter County Office of Education
51714560133934,http://featherrivercharter.org/,jenell.sherman@featherrivercharter.com,featherrivercharter.org,Feather River Charter,Sutter,Winship-Robbins
51714640107318,https://www.trcs.org,lrhoades@trcs.org,www.trcs.org,Twin Rivers Charter,Sutter,Yuba City Unified
51714645130125,https://www.yubacitycharter.org,h.cooley@yubacitycharter.com,www.yubacitycharter.org,Yuba City Charter,Sutter,Yuba City Unified
52714720134403,http://antelopeschools.org,bdominick@antelopeschools.org,antelopeschools.org,Lassen-Antelope Volcanic Academy (LAVA),Tehama,Antelope Elementary
52715220132597,http://eie.evergreenusd.org,ldumore@evergreenusd.org,eie.evergreenusd.org,Evergreen Institute of Excellence,Tehama,Evergreen Union
52105206119606,https://www.lincolnstreetschool.org,ssmith@tehamaschools.org,www.lincolnstreetschool.org,Lincoln Street,Tehama,Tehama County Department of Education
52105206119671,https://www.telacademy.org/,mbarnard@tehamaschools.org,www.telacademy.org,Tehama eLearning Academy,Tehama,Tehama County Department of Education
53105380125633,https://www.chybacharter.com,information@chybacharter.com,www.chybacharter.com,California Heritage Youthbuild Academy II,Trinity,Trinity County Office of Education
54718110139477,http://monarchriveracademy.org/,steph.johnson@centralvcs.org,monarchriveracademy.org,Monarch River Academy,Tulare,Alta Vista Elementary
54718370109009,https://www.burtonschools.org,dshimer@burtonschools.org,www.burtonschools.org,Summit Charter Academy,Tulare,Burton Elementary
54719930124776,http://alted.lindsay.k12.ca.us/en-us/loma-vista-charter-community-day-a3d0ffac,amlopez@lindsay.k12.ca.us,alted.lindsay.k12.ca.us,Loma Vista Charter,Tulare,Lindsay Unified
54755230116590,https://www.portervilleschools.org,jeffbrown@portervilleschools.org,www.portervilleschools.org,Harmony Magnet Academy,Tulare,Porterville Unified
54721166054340,https://www.sequoiaunion.org,spickle@sequoiaunion.org,www.sequoiaunion.org,Sequoia Elementary Charter,Tulare,Sequoia Union Elementary
54721400136507,https://www.crescentvalley2.org,principal@crescentvalley2.org,www.crescentvalley2.org,Crescent Valley Public Charter II,Tulare,Stone Corral Elementary
54105460135459,https://www.blueoakacademy.org,office@blueoakacademy.org,www.blueoakacademy.org,Blue Oak Academy,Tulare,Tulare County Office of Education
54105466119291,https://www.erclc.org,hrocha@erclc.org,www.erclc.org,Eleanor Roosevelt Community Learning Center,Tulare,Tulare County Office of Education
54105465430327,https://www.tcoe.org/lasierra,jose.bedolla@tcoe.org,www.tcoe.org,La Sierra High,Tulare,Tulare County Office of Education
54105460125542,https://www.sycamorevalleyacademy.org,office@sycamorevalleyacademy.org,www.sycamorevalleyacademy.org,Sycamore Valley Academy,Tulare,Tulare County Office of Education
54105460124057,https://www.vlcs.org,llackey@vlcs.org,www.vlcs.org,Valley Life Charter,Tulare,Tulare County Office of Education
54722490133793,https://www.tulare.k12.ca.us,sara.zalarian@tulare.k12.ca.ua,www.tulare.k12.ca.us,Accelerated Charter High,Tulare,Tulare Joint Union High
54722566116909,https://www.vusd.org,rmoor@vusd.org,www.vusd.org,Charter Home School Academy,Tulare,Visalia Unified
55724135530191,https://www.summbears.net,bchristopher@summbears.net,www.summbears.net,Connections Visual and Performing Arts Academy,Tuolumne,Summerville Union High
55724130112276,https://www.grcschool.org,amcleod@goldrushcs.org,www.grcschool.org,Gold Rush Home Study Charter,Tuolumne,Summerville Union High
56724705630363,https://www.goldenvcs.org/,deanna.downs@goldenvcs.org,www.goldenvcs.org,Golden Valley Charter,Ventura,Mesa Union Elementary
56739400121426,http://ivytechcs.org,info@ivytechcs.org,ivytechcs.org,IvyTech Charter,Ventura,Moorpark Unified
56725205630405,https://www.valleyoakcharter.org,nikki@valleyoakcharter.org,www.valleyoakcharter.org,Valley Oak Charter,Ventura,Ojai Unified
56725460120634,https://www.acecharterhigh.org,info@acecharterhigh.org,www.acecharterhigh.org,"Architecture, Construction & Engineering Charter High (ACE)",Ventura,Oxnard Union High
56725460115105,https://www.camarillocharter.org,doreen.learned@capecharter.org,www.camarillocharter.org,Camarillo Academy of Progressive Education,Ventura,Oxnard Union High
56725530139592,https://www.peak-prep.org,shalen.bishop@peak-prep.org,www.peak-prep.org,Peak Prep Pleasant Valley,Ventura,Pleasant Valley
56725536120620,http://universitycharterschools.csuci.edu,cevans@pleasantvalleysd.org,universitycharterschools.csuci.edu,University Preparation Charter School at CSU Channel Islands,Ventura,Pleasant Valley
56105610121756,https://www.bridgescharter.org,kelly.simon@bridgescharter.org,www.bridgescharter.org,BRIDGES Charter,Ventura,Ventura County Office of Education
56105616055974,https://www.matescharter.org,kwalker@matescharter.org,www.matescharter.org,Meadows Arts and Technology Elementary,Ventura,Ventura County Office of Education
56105610112417,https://www.venturacharterschool.org,info@venturacharterschool.org,www.venturacharterschool.org,Ventura Charter School of Arts and Global Education,Ventura,Ventura County Office of Education
56105610109900,https://www.vrchs.org,principal@vrchs.org,www.vrchs.org,Vista Real Charter High,Ventura,Ventura County Office of Education
57726780119578,https://www.davincicharteracademy.net/,dvcaprincipal@djusd.net,www.davincicharteracademy.net,Da Vinci Charter Academy,Yolo,Davis Joint Unified
57726940131706,https://www.lighthousecharterschool.org,lcsoffice@lighthousecharterschool.org,www.lighthousecharterschool.org,River Charter Schools Lighthouse Charter,Yolo,Washington Unified
57726940124875,https://www.sacvalleycharter.org,info@sacvalleycharter.org,www.sacvalleycharter.org,Sacramento Valley Charter,Yolo,Washington Unified
57726940135939,https://www.wmchscharter.org,rlane1@wusd.k12.ca.us,www.wmchscharter.org,Washington Middle College High,Yolo,Washington Unified
57727100121749,https://www.sci-tech.wjusd.org,maria.martinez@wjusd.org,www.sci-tech.wjusd.org,Science & Technology Academy at Knights Landing,Yolo,Woodland Joint Unified
58727286115935,https://www.corecharter.org,admin@corecharter.org,www.corecharter.org,CORE Charter,Yuba,Camptonville Elementary
58727360121632,https://www.paragoncollegiateacademy.org,info@paragoncollegiateacademy.org,www.paragoncollegiateacademy.org,Paragon Collegiate Academy,Yuba,Marysville Joint Unified
58727516118806,http://charter.wheatlandsd.com/,jjacklett@wheatland.k12.ca.us,charter.wheatlandsd.com,Wheatland Charter Academy,Yuba,Wheatland
58105875830112,https://www.yubacoe.org,cynthia.soares@yubacharterschool.org,www.yubacoe.org,Yuba County Career Preparatory Charter,Yuba,Yuba County Office of Education
58105870117242,https://www.yescharteracademy.org,lmiller@yescharteracademy.org,www.yescharteracademy.org,Yuba Environmental Science Charter Academy,Yuba,Yuba County Office of Education
